Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,test_preparation_course,math_score,reading_score,writing_score,science_score
S3138,Emma,Brown,student2138@university.com,Male,23.0,CS,67.95,53.6,97.26,77.77,70.84,4.11,70.46,53.27,C,0.0,74,57.0,56.0,41.0
S2542,Maria,Williams,student1542@university.com,Female,19.0,Engineering,51.01,40.42,61.64,98.96,98.41,7.05,91.05,84.87,F,0.0,52,100.0,85.0,98.0
S7281,Maria,Smith,student2887@university.com,Female,18.0,CS,73.51,83.64,40.71,79.95,66.91,8.13,94.49,70.3,A,0.0,72,23.0,71.0,47.0
S1872,Sara,Johnson,student872@university.com,Female,18.0,CS,87.35,75.49,66.65,59.16,82.41,7.83,75.73,66.6,A,1.0,26,86.0,61.0,38.0
S7563,Omar,Davis,student598@university.com,Male,23.0,CS,84.01,71.61,62.33,79.26,93.72,1.8,63.94,90.76,F,1.0,36,62.0,71.0,82.0
S3643,Ali,Jones,student2643@university.com,Male,22.0,CS,72.4,65.35,96.69,89.59,52.13,3.17,69.32,99.72,A,0.0,53,93.0,60.0,82.0
S8555,Ahmed,Williams,student1919@university.com,Male,21.0,Engineering,71.56,57.47,81.66,99.4,67.33,4.13,64.19,92.89,F,0.0,73,68.0,71.0,78.0
S5858,Omar,Brown,student4858@university.com,Female,24.0,CS,65.27,41.67,48.1,63.47,81.18,1.22,74.68,94.99,C,1.0,15,73.0,69.0,27.0
S3528,Liam,Jones,student2528@university.com,Female,19.0,CS,64.75,94.1,99.85,64.16,90.9,2.93,63.74,70.78,D,0.0,28,58.0,74.0,82.0
S3978,Ali,Johnson,student2978@university.com,Male,21.0,Business,89.4,98.9,51.03,92.26,61.63,0.23,71.68,76.21,C,0.0,56,52.0,41.0,78.0
S4983,Emma,Jones,student3983@university.com,Male,19.0,Business,83.55,60.16,90.88,74.33,92.48,2.38,62.8,71.04,D,0.0,64,61.0,55.0,49.0
S1231,Maria,Davis,student231@university.com,Male,18.0,CS,99.43,41.94,77.52,94.76,77.95,9.05,71.06,68.7,B,1.0,11,57.0,91.0,93.0
S8694,John,Davis,student710@university.com,Male,19.0,CS,66.34,70.43,77.48,59.7,58.28,3.08,96.9,53.35,A,1.0,60,47.0,74.0,80.0
S8168,Omar,Williams,student2313@university.com,Male,21.0,Engineering,88.3,78.09,58.54,73.7,72.79,0.7,69.57,84.78,D,1.0,56,69.0,93.0,39.0
S6518,Sara,Brown,student3870@university.com,Female,19.0,Mathematics,89.43,70.78,71.94,88.35,60.13,8.94,87.21,85.31,A,1.0,74,69.0,80.0,75.0
S8564,Maria,Williams,student3039@university.com,Female,22.0,Engineering,64.3,77.86,66.1,63.73,58.28,0.5,74.17,79.61,A,0.0,53,54.0,57.0,81.0
S10315,Maria,Johnson,student4571@university.com,Female,18.0,CS,83.31,91.61,69.08,66.17,51.15,4.35,95.64,82.53,D,0.0,34,92.0,66.0,57.0
S5178,Sara,Davis,student4178@university.com,Female,22.0,Business,97.22,43.48,40.47,52.91,99.26,2.88,70.04,64.05,A,0.0,71,67.0,10.0,56.0
S2785,Liam,Johnson,student1785@university.com,Male,24.0,CS,58.95,96.33,51.0,55.53,94.08,5.78,60.69,52.56,F,0.0,37,89.0,69.0,41.0
S1277,Emma,Smith,student277@university.com,Female,23.0,Business,85.7,47.81,83.72,97.89,59.61,0.13,70.07,73.52,B,0.0,33,65.0,61.0,59.0
S8374,Maria,Brown,student2195@university.com,Female,19.0,CS,75.62,74.23,73.84,91.85,58.23,8.87,70.37,64.65,B,1.0,29,71.0,77.0,64.0
S9177,Sara,Smith,student660@university.com,Male,18.0,CS,58.07,61.79,53.16,93.03,57.06,6.37,68.48,77.76,A,0.0,62,53.0,100.0,51.0
S8001,Emma,Johnson,student281@university.com,Male,19.0,Business,79.99,52.41,41.91,51.45,51.65,8.09,90.39,67.32,F,1.0,93,44.0,86.0,74.0
S6148,Omar,Davis,student2326@university.com,Male,18.0,Business,63.35,84.5,45.21,68.12,99.51,9.07,98.06,81.17,A,0.0,57,38.0,74.0,77.0
S10625,Emma,Johnson,student3731@university.com,Female,18.0,Engineering,70.82,61.66,90.88,83.76,56.12,4.92,81.1,82.85,D,1.0,65,71.0,71.0,55.0
S6012,Maria,Williams,student2494@university.com,Male,19.0,Engineering,74.49,92.48,98.38,95.36,88.3,0.48,96.86,72.63,A,0.0,57,51.0,97.0,83.0
S3383,Emma,Brown,student2383@university.com,Female,21.0,Engineering,58.56,77.5,85.73,92.53,65.26,0.33,95.56,89.53,D,0.0,32,100.0,82.0,90.0
S6703,Emma,Jones,student1923@university.com,Female,18.0,Business,51.38,63.81,57.31,91.2,75.11,7.78,55.01,65.38,D,1.0,51,60.0,79.0,82.0
S2213,Emma,Brown,student1213@university.com,Female,23.0,CS,80.31,99.77,86.46,98.63,72.9,0.52,62.96,97.08,D,0.0,59,86.0,98.0,79.0
S2589,Liam,Smith,student1589@university.com,Female,22.0,CS,63.46,68.38,89.23,93.28,70.37,3.93,99.8,70.52,F,1.0,48,64.0,61.0,53.0
S6336,Sara,Brown,student3552@university.com,Female,18.0,Engineering,98.58,63.58,89.52,85.12,64.17,1.1,94.96,56.74,B,1.0,44,53.0,100.0,57.0
S1597,Omar,Smith,student597@university.com,Female,19.0,Engineering,98.67,87.72,70.67,91.17,60.52,2.52,74.54,93.41,F,1.0,33,93.0,80.0,74.0
S3819,Emma,Williams,student2819@university.com,Male,24.0,CS,75.52,71.92,98.46,74.28,84.76,3.61,85.49,61.78,D,1.0,60,54.0,30.0,68.0
S7580,Omar,Brown,student4761@university.com,Female,23.0,CS,54.89,69.06,69.56,90.84,82.05,9.33,61.29,54.49,D,0.0,79,46.0,95.0,63.0
S3374,Sara,Williams,student2374@university.com,Female,22.0,CS,84.96,52.44,91.91,80.09,99.23,1.79,96.38,97.02,D,0.0,49,83.0,81.0,35.0
S1041,Omar,Smith,student41@university.com,Male,23.0,Business,89.11,81.94,56.71,97.63,60.57,5.51,80.04,62.36,A,0.0,38,92.0,95.0,50.0
S9082,Liam,Brown,student3300@university.com,Male,18.0,Engineering,91.3,56.66,88.7,72.74,50.17,3.78,74.59,72.51,A,0.0,59,65.0,85.0,76.0
S6327,John,Williams,student219@university.com,Female,19.0,Business,84.71,76.56,62.25,73.1,74.22,9.39,59.34,84.62,A,1.0,63,88.0,77.0,87.0
S1523,Omar,Brown,student523@university.com,Female,18.0,CS,55.56,66.46,99.0,70.79,93.09,5.12,82.26,76.53,F,1.0,72,80.0,82.0,81.0
S6281,Ahmed,Brown,student2211@university.com,Male,22.0,Business,71.92,62.96,85.73,82.42,63.24,5.75,96.68,58.06,D,0.0,81,88.0,80.0,73.0
S2977,John,Jones,student1977@university.com,Female,23.0,Engineering,81.13,68.62,70.98,54.29,59.27,4.07,52.83,93.46,F,0.0,80,100.0,89.0,73.0
S5153,Ahmed,Smith,student4153@university.com,Male,22.0,Business,92.81,92.13,87.37,74.05,86.02,7.86,91.83,83.96,A,1.0,100,69.0,69.0,28.0
S8254,Maria,Brown,student1725@university.com,Female,19.0,Engineering,63.61,69.29,59.3,68.15,99.29,2.7,87.21,64.69,A,1.0,31,44.0,65.0,89.0
S8778,John,Jones,student4587@university.com,Female,19.0,Business,97.36,75.24,43.21,86.52,50.43,5.73,86.35,53.99,D,0.0,50,78.0,79.0,72.0
S5075,Ahmed,Johnson,student4075@university.com,Female,22.0,CS,54.06,79.86,67.26,69.03,56.54,8.97,75.03,95.34,F,1.0,42,75.0,73.0,55.0
S6579,Sara,Brown,student899@university.com,Female,19.0,CS,61.08,55.38,54.29,74.96,78.01,7.1,78.84,65.36,A,1.0,95,55.0,74.0,28.0
S9081,Omar,Davis,student3432@university.com,Female,23.0,CS,90.79,57.92,92.36,65.92,84.61,0.12,84.35,72.29,C,0.0,88,89.0,69.0,62.0
S9285,John,Jones,student1493@university.com,Male,23.0,CS,57.0,92.15,55.57,53.06,68.6,6.67,73.29,59.01,A,1.0,43,56.0,69.0,63.0
S10126,Liam,Brown,student2719@university.com,Male,18.0,Engineering,73.4,97.27,72.41,50.71,75.05,2.3,81.86,50.59,D,0.0,77,99.0,86.0,86.0
S8792,Sara,Davis,student4041@university.com,Female,18.0,CS,54.22,80.65,73.54,74.82,62.56,4.93,87.41,61.29,D,0.0,73,57.0,46.0,77.0
S9276,Maria,Williams,student4241@university.com,Female,20.0,Business,76.02,74.19,69.04,88.75,89.21,6.94,95.54,72.78,A,1.0,72,74.0,53.0,62.0
S5750,Omar,Williams,student4750@university.com,Female,22.0,Business,64.7,75.73,80.68,59.34,95.57,3.43,66.15,89.48,D,1.0,32,63.0,68.0,44.0
S8861,Omar,Williams,student2477@university.com,Female,19.0,Engineering,56.48,94.4,84.47,68.58,96.45,8.66,89.66,70.24,A,0.0,74,69.0,67.0,66.0
S7175,Liam,Jones,student3600@university.com,Female,18.0,Engineering,99.4,55.66,41.78,66.55,64.15,5.23,50.27,94.18,A,0.0,74,96.0,99.0,64.0
S8773,Sara,Smith,student4906@university.com,Female,23.0,Engineering,98.14,89.46,40.81,56.35,90.89,9.45,85.39,61.39,C,0.0,62,30.0,63.0,81.0
S1654,Emma,Williams,student654@university.com,Male,21.0,Engineering,61.37,97.74,79.0,85.09,89.91,0.72,55.39,71.21,C,0.0,21,100.0,79.0,100.0
S5447,Ali,Brown,student4447@university.com,Female,22.0,Engineering,70.05,41.87,74.54,78.88,72.0,2.05,52.96,81.56,C,0.0,25,93.0,69.0,85.0
S3423,Ali,Smith,student2423@university.com,Female,22.0,Engineering,75.37,47.14,71.85,81.98,92.27,7.65,80.91,89.69,F,0.0,61,42.0,47.0,78.0
S1813,Maria,Brown,student813@university.com,Male,24.0,Business,57.05,49.69,52.96,82.83,92.25,0.17,81.1,54.08,D,1.0,45,55.0,58.0,62.0
S8698,Emma,Jones,student2026@university.com,Male,20.0,CS,97.9,64.77,98.49,98.87,62.95,3.18,92.13,73.55,D,1.0,77,54.0,97.0,27.0
S3703,Ali,Brown,student2703@university.com,Female,23.0,CS,74.71,54.6,61.23,86.69,59.48,5.33,61.71,51.98,F,0.0,60,81.0,37.0,68.0
S4077,Omar,Jones,student3077@university.com,Male,19.0,Engineering,86.04,77.76,55.68,64.74,73.52,0.9,88.87,59.83,A,0.0,74,93.0,79.0,100.0
S10390,Emma,Williams,student2153@university.com,Male,22.0,Engineering,64.46,89.78,59.85,83.53,89.87,5.01,86.34,93.08,D,0.0,56,65.0,92.0,75.0
S2654,Sara,Johnson,student1654@university.com,Female,24.0,Engineering,74.56,83.49,50.03,56.35,74.06,7.13,86.56,54.66,B,0.0,100,81.0,82.0,83.0
S5794,Ahmed,Davis,student4794@university.com,Female,23.0,Mathematics,56.21,70.73,52.26,93.91,76.63,9.68,56.22,74.06,D,1.0,83,52.0,68.0,64.0
S8728,Ahmed,Jones,student411@university.com,Male,22.0,CS,50.24,94.95,55.78,52.02,59.52,0.69,61.95,83.35,A,0.0,50,66.0,78.0,67.0
S10756,Emma,Smith,student71@university.com,Female,22.0,Engineering,64.34,71.59,95.97,82.7,60.86,0.48,73.2,85.42,B,0.0,37,45.0,75.0,45.0
S9713,Sara,Davis,student2515@university.com,Male,19.0,CS,87.94,84.81,79.33,52.18,93.37,7.64,78.5,79.61,C,1.0,53,81.0,86.0,100.0
S2909,Ahmed,Williams,student1909@university.com,Male,21.0,Engineering,57.33,51.58,99.82,69.8,81.2,1.73,59.54,55.2,C,0.0,45,66.0,58.0,70.0
S8950,Sara,Williams,student474@university.com,Female,19.0,Engineering,92.3,75.97,97.75,68.62,78.46,1.2,95.34,86.68,A,1.0,61,90.0,51.0,67.0
S8823,Emma,Johnson,student3665@university.com,Male,23.0,Engineering,50.69,51.23,77.05,50.49,65.4,4.66,80.75,51.13,F,0.0,64,75.0,72.0,75.0
S5515,Liam,Williams,student4515@university.com,Female,20.0,Engineering,60.66,91.13,76.05,92.32,54.09,5.74,79.9,60.35,F,0.0,30,61.0,81.0,61.0
S6028,Emma,Williams,student3121@university.com,Male,21.0,Business,63.47,43.7,76.56,52.05,62.69,3.65,52.57,59.54,F,1.0,47,53.0,100.0,70.0
S9393,Ahmed,Smith,student4818@university.com,Male,23.0,Engineering,53.94,60.43,74.61,64.3,65.2,6.05,86.08,61.71,A,0.0,72,93.0,89.0,95.0
S5047,Sara,Brown,student4047@university.com,Female,21.0,Engineering,91.13,66.45,63.07,62.87,78.75,6.42,95.07,77.59,A,0.0,31,80.0,98.0,72.0
S9164,John,Jones,student457@university.com,Male,21.0,Mathematics,97.11,98.84,77.05,90.64,74.54,2.63,93.62,52.16,B,1.0,62,62.0,74.0,96.0
S3752,Omar,Johnson,student2752@university.com,Male,24.0,Engineering,82.2,58.49,44.18,55.78,69.57,7.65,62.75,63.86,A,1.0,18,100.0,100.0,81.0
S6369,Ali,Davis,student2381@university.com,Female,18.0,CS,83.23,43.03,88.85,50.48,78.78,6.48,62.35,59.72,D,1.0,82,55.0,77.0,47.0
S9857,Ali,Johnson,student1726@university.com,Male,18.0,Engineering,87.5,83.47,43.06,80.81,77.77,2.83,71.31,65.56,C,1.0,55,63.0,32.0,81.0
S3475,John,Williams,student2475@university.com,Female,22.0,CS,87.17,52.28,89.75,54.64,69.16,9.51,76.9,60.0,A,0.0,87,62.0,62.0,69.0
S9702,Emma,Jones,student2409@university.com,Female,19.0,Business,97.15,86.71,66.02,79.46,90.43,9.77,74.39,82.84,B,1.0,27,87.0,98.0,70.0
S1974,Maria,Smith,student974@university.com,Male,23.0,CS,54.9,77.5,66.23,64.78,70.69,9.49,65.66,85.18,C,0.0,17,45.0,79.0,38.0
S8695,Emma,Jones,student2333@university.com,Male,18.0,Engineering,64.71,49.81,63.36,89.28,61.28,9.32,71.87,93.47,F,0.0,58,55.0,98.0,75.0
S9017,John,Brown,student69@university.com,Male,23.0,CS,74.01,53.24,63.77,91.61,59.99,7.61,67.86,67.75,D,1.0,27,23.0,61.0,92.0
S6614,John,Smith,student1943@university.com,Male,22.0,CS,77.16,84.18,94.88,96.41,65.73,0.46,71.44,51.07,D,0.0,74,77.0,66.0,56.0
S4680,Ali,Brown,student3680@university.com,Male,19.0,Business,54.38,93.56,89.63,99.76,74.83,0.32,50.85,96.49,F,0.0,100,17.0,42.0,78.0
S1503,Liam,Johnson,student503@university.com,Male,18.0,Business,52.39,94.58,82.64,58.59,80.91,2.76,89.59,67.83,D,1.0,15,53.0,57.0,63.0
S4498,Sara,Smith,student3498@university.com,Female,18.0,CS,74.68,68.65,73.84,86.84,63.32,6.43,92.38,61.93,A,0.0,59,48.0,54.0,65.0
S9013,Emma,Davis,student3997@university.com,Female,19.0,Mathematics,65.67,68.63,55.86,65.36,54.05,4.38,84.17,75.46,A,0.0,63,100.0,62.0,53.0
S1700,Sara,Smith,student700@university.com,Male,21.0,CS,71.25,83.14,70.48,53.94,78.36,0.02,73.85,91.56,B,0.0,51,99.0,76.0,99.0
S2115,Omar,Williams,student1115@university.com,Female,21.0,CS,50.7,92.71,87.78,60.6,63.57,5.13,50.92,90.52,D,0.0,50,68.0,76.0,50.0
S5659,Emma,Smith,student4659@university.com,Male,23.0,CS,75.07,44.1,59.71,66.15,57.56,3.44,90.28,84.75,B,0.0,68,54.0,47.0,84.0
S8605,John,Johnson,student11@university.com,Female,18.0,Engineering,82.31,80.2,86.37,83.86,58.73,3.2,78.03,78.99,A,0.0,78,45.0,56.0,99.0
S2523,Ahmed,Johnson,student1523@university.com,Female,21.0,Business,63.18,54.71,89.85,97.18,90.19,5.06,71.97,85.74,F,0.0,42,90.0,65.0,81.0
S9389,Ahmed,Brown,student2905@university.com,Female,21.0,Mathematics,78.22,50.74,88.74,73.39,67.63,1.33,94.36,93.38,A,0.0,46,64.0,79.0,41.0
S7251,Ahmed,Johnson,student4763@university.com,Female,21.0,Engineering,75.77,78.8,90.06,98.71,83.37,8.95,88.18,75.49,D,0.0,29,99.0,77.0,59.0
S7140,Sara,Williams,student1688@university.com,Female,19.0,CS,75.65,64.34,54.39,63.88,66.42,7.61,95.06,66.98,A,0.0,40,74.0,60.0,43.0
S10342,Liam,Johnson,student4968@university.com,Female,22.0,Mathematics,61.27,74.19,90.38,72.08,52.03,7.47,76.99,57.42,D,0.0,49,34.0,98.0,40.0
S6561,Omar,Brown,student175@university.com,Female,21.0,Engineering,71.73,45.16,60.16,81.6,51.19,5.45,74.54,71.7,A,0.0,65,82.0,97.0,66.0
S9128,Emma,Smith,student4456@university.com,Male,20.0,Mathematics,80.14,94.31,71.3,95.4,71.33,3.36,90.98,83.2,C,0.0,87,65.0,78.0,82.0
S5942,Liam,Davis,student4942@university.com,Male,21.0,Engineering,72.87,95.54,42.03,91.07,89.98,1.93,99.21,54.59,C,0.0,29,100.0,73.0,84.0
S4074,Omar,Jones,student3074@university.com,Female,22.0,Engineering,66.46,80.06,76.86,74.78,93.28,7.78,76.39,54.66,D,0.0,33,100.0,54.0,71.0
S1292,Ali,Smith,student292@university.com,Male,19.0,CS,74.04,51.92,78.74,90.72,97.03,5.22,91.01,57.63,A,1.0,24,33.0,47.0,11.0
S3370,Maria,Williams,student2370@university.com,Female,23.0,Engineering,86.9,70.33,69.24,51.53,51.04,8.65,62.59,70.8,A,0.0,13,75.0,68.0,88.0
S8148,Ali,Smith,student4783@university.com,Male,21.0,CS,85.84,93.06,53.09,59.75,80.31,8.72,96.36,87.19,D,0.0,86,44.0,89.0,33.0
S10769,Maria,Jones,student4710@university.com,Male,18.0,Engineering,57.78,41.05,97.58,96.71,79.42,9.43,57.62,95.87,F,1.0,67,93.0,61.0,46.0
S8837,Omar,Johnson,student4310@university.com,Male,18.0,Business,53.76,94.91,61.83,52.47,53.06,6.51,91.76,95.91,A,0.0,27,59.0,76.0,69.0
S4182,Omar,Davis,student3182@university.com,Male,24.0,CS,57.34,99.85,57.13,84.5,67.42,5.42,70.07,78.66,C,0.0,70,63.0,77.0,56.0
S5989,Liam,Brown,student4989@university.com,Male,23.0,Engineering,90.5,40.81,47.07,93.04,57.81,5.48,83.03,76.08,A,0.0,19,54.0,97.0,9.0
S5769,John,Williams,student4769@university.com,Male,18.0,Engineering,51.67,89.92,92.89,77.54,71.34,7.14,74.94,67.57,D,0.0,22,40.0,54.0,65.0
S6380,Omar,Brown,student752@university.com,Female,21.0,CS,71.14,66.76,59.05,83.96,68.76,1.69,88.64,92.78,B,0.0,72,72.0,70.0,65.0
S9103,Emma,Johnson,student1999@university.com,Male,19.0,CS,90.61,41.04,75.08,90.48,67.35,6.02,82.38,66.73,A,1.0,66,69.0,85.0,87.0
S8742,Liam,Davis,student629@university.com,Male,21.0,CS,66.9,84.43,75.94,94.55,59.68,5.27,51.11,88.98,D,1.0,74,54.0,95.0,76.0
S3188,Sara,Smith,student2188@university.com,Female,24.0,CS,97.5,94.55,98.43,61.06,73.84,8.37,86.39,89.06,A,0.0,75,92.0,71.0,45.0
S2815,John,Smith,student1815@university.com,Female,20.0,Business,83.11,93.4,96.66,51.54,91.04,6.07,96.56,98.15,B,0.0,79,94.0,74.0,60.0
S7856,Emma,Jones,student3596@university.com,Female,21.0,CS,50.27,93.15,95.15,57.45,55.58,9.65,96.05,65.01,D,1.0,44,38.0,92.0,41.0
S10627,Liam,Williams,student4454@university.com,Male,20.0,Mathematics,82.94,44.87,52.83,73.28,70.32,8.01,62.77,80.83,A,0.0,80,60.0,82.0,58.0
S4682,John,Johnson,student3682@university.com,Male,19.0,Engineering,66.04,99.77,50.54,90.53,83.39,3.97,58.85,61.25,D,0.0,47,71.0,73.0,48.0
S6671,Ali,Davis,student2168@university.com,Female,22.0,Business,60.38,92.04,70.99,79.61,51.42,0.6,98.02,59.6,A,0.0,89,41.0,61.0,90.0
S2583,Liam,Johnson,student1583@university.com,Male,20.0,CS,85.35,57.44,50.16,89.79,70.68,5.16,79.27,87.04,A,0.0,25,98.0,50.0,41.0
S9232,Emma,Johnson,student2130@university.com,Male,22.0,Mathematics,63.57,80.29,41.81,51.28,91.92,8.47,70.38,77.28,B,0.0,59,23.0,72.0,31.0
S10142,Ali,Davis,student1555@university.com,Female,22.0,CS,87.45,75.01,70.21,86.09,94.28,6.21,85.64,78.63,F,1.0,76,61.0,74.0,84.0
S2669,Maria,Brown,student1669@university.com,Female,23.0,Mathematics,68.71,57.74,60.4,87.13,81.12,4.98,88.03,99.22,F,0.0,23,79.0,30.0,97.0
S4130,Maria,Williams,student3130@university.com,Male,22.0,CS,91.08,51.19,74.8,79.34,78.15,5.61,81.69,59.67,A,0.0,61,61.0,64.0,100.0
S6846,Sara,Williams,student2692@university.com,Female,21.0,CS,60.81,82.71,52.04,75.02,52.16,8.18,94.2,68.53,F,0.0,56,88.0,67.0,78.0
S5923,Sara,Jones,student4923@university.com,Female,23.0,Engineering,88.69,46.24,98.98,58.46,94.89,7.96,82.77,99.68,A,1.0,29,100.0,67.0,70.0
S3489,Omar,Williams,student2489@university.com,Female,22.0,CS,90.56,73.02,61.32,65.13,69.89,5.2,82.38,99.29,A,1.0,89,77.0,79.0,100.0
S7718,Maria,Brown,student1463@university.com,Female,23.0,Engineering,90.98,80.63,98.95,86.64,77.91,9.88,86.27,91.55,F,0.0,54,83.0,83.0,100.0
S5921,John,Jones,student4921@university.com,Male,18.0,CS,84.34,45.71,41.52,91.52,63.26,4.18,81.03,68.3,D,0.0,40,46.0,53.0,100.0
S2643,Sara,Jones,student1643@university.com,Female,18.0,CS,64.92,74.53,65.24,94.36,95.36,2.02,83.2,82.38,D,1.0,43,82.0,72.0,64.0
S7992,Ahmed,Smith,student2533@university.com,Male,22.0,CS,71.77,49.84,93.74,69.4,70.09,8.93,66.59,80.3,F,1.0,40,87.0,85.0,77.0
S9768,Emma,Brown,student4646@university.com,Female,23.0,Engineering,72.27,65.18,95.12,93.54,69.44,0.3,71.59,54.19,B,1.0,68,52.0,70.0,80.0
S3130,Ahmed,Smith,student2130@university.com,Female,19.0,CS,53.16,45.72,90.0,91.22,78.31,8.06,90.15,63.62,C,1.0,46,66.0,68.0,42.0
S5628,John,Williams,student4628@university.com,Male,23.0,CS,52.04,72.53,93.32,96.59,75.36,3.77,80.63,50.37,F,0.0,43,79.0,62.0,77.0
S1316,John,Brown,student316@university.com,Male,24.0,Business,51.31,83.57,84.81,70.3,57.94,0.55,54.62,50.18,F,1.0,17,68.0,69.0,23.0
S7721,Ahmed,Jones,student37@university.com,Male,18.0,Engineering,55.65,54.12,77.63,95.32,93.27,7.05,76.02,99.59,D,0.0,61,62.0,64.0,69.0
S1365,Omar,Jones,student365@university.com,Female,20.0,Engineering,68.22,51.01,46.38,90.04,58.78,2.13,99.48,72.27,B,1.0,94,63.0,72.0,97.0
S8185,Liam,Jones,student4706@university.com,Male,19.0,Engineering,58.55,95.99,53.62,80.94,74.58,2.16,73.26,84.55,B,0.0,83,52.0,93.0,64.0
S9448,Emma,Williams,student4909@university.com,Female,22.0,Mathematics,98.82,85.94,89.6,64.25,60.2,2.27,66.2,97.22,C,1.0,47,58.0,82.0,58.0
S1029,Maria,Jones,student29@university.com,Female,23.0,Mathematics,61.8,72.28,79.32,71.04,95.61,6.91,93.12,68.53,A,1.0,49,54.0,61.0,78.0
S9866,Maria,Johnson,student2988@university.com,Male,19.0,Business,60.53,62.02,73.68,53.19,77.41,4.55,77.83,66.56,C,1.0,85,85.0,97.0,63.0
S10144,Emma,Smith,student3683@university.com,Female,23.0,Business,94.01,89.78,95.56,94.05,52.11,0.93,76.55,75.38,D,0.0,77,79.0,95.0,80.0
S3104,Liam,Johnson,student2104@university.com,Female,18.0,CS,55.21,77.86,60.52,77.15,67.81,8.91,61.88,51.67,D,0.0,48,56.0,49.0,76.0
S5401,Omar,Smith,student4401@university.com,Male,20.0,CS,51.45,48.79,70.72,96.12,94.35,3.73,52.7,74.76,D,1.0,44,100.0,82.0,84.0
S6634,John,Jones,student3700@university.com,Female,20.0,CS,95.63,79.11,57.1,87.95,92.58,0.83,50.06,91.31,D,0.0,48,45.0,74.0,46.0
S6852,Ali,Smith,student962@university.com,Male,18.0,CS,98.76,65.75,74.76,83.02,92.4,8.03,67.3,74.32,A,0.0,71,86.0,93.0,43.0
S3048,Omar,Jones,student2048@university.com,Female,23.0,CS,81.46,73.8,80.89,84.38,53.11,6.3,89.37,56.44,A,1.0,15,73.0,48.0,38.0
S4495,Ahmed,Williams,student3495@university.com,Male,24.0,CS,60.38,40.59,71.1,77.99,89.84,3.57,92.88,85.43,F,1.0,96,92.0,56.0,40.0
S3447,Omar,Davis,student2447@university.com,Female,23.0,CS,99.56,86.93,53.07,78.05,84.61,1.02,92.42,74.9,A,0.0,38,93.0,70.0,94.0
S8020,Omar,Johnson,student4324@university.com,Female,23.0,CS,95.92,56.71,70.45,64.94,83.57,9.02,51.58,81.37,D,1.0,29,78.0,94.0,65.0
S2923,John,Brown,student1923@university.com,Male,22.0,Engineering,92.58,64.2,75.25,96.53,90.01,4.5,90.7,87.27,A,0.0,84,87.0,52.0,79.0
S4497,Omar,Johnson,student3497@university.com,Female,18.0,CS,63.9,57.49,47.76,58.25,85.1,3.5,55.2,65.9,B,1.0,28,100.0,34.0,83.0
S2753,Omar,Williams,student1753@university.com,Male,23.0,CS,73.82,56.57,63.57,96.13,81.8,1.43,99.57,90.45,F,1.0,67,42.0,49.0,44.0
S2953,Maria,Davis,student1953@university.com,Female,19.0,Engineering,68.86,58.26,54.02,50.79,81.32,1.32,88.2,54.91,B,0.0,90,68.0,94.0,10.0
S7694,Ahmed,Jones,student4410@university.com,Male,18.0,Engineering,69.06,49.44,85.98,62.67,71.48,7.5,92.74,64.37,A,1.0,48,71.0,60.0,90.0
S1327,Omar,Jones,student327@university.com,Female,22.0,Business,69.15,61.33,65.98,57.58,62.79,6.43,96.03,97.57,C,0.0,42,100.0,100.0,80.0
S4383,John,Smith,student3383@university.com,Male,21.0,Engineering,69.1,70.91,76.73,83.99,97.04,6.02,55.08,84.7,D,1.0,68,57.0,68.0,73.0
S10970,Sara,Williams,student1604@university.com,Female,18.0,Engineering,98.87,41.29,74.45,90.25,71.57,5.16,73.06,52.36,B,1.0,53,83.0,46.0,67.0
S7253,Ahmed,Williams,student2036@university.com,Female,18.0,CS,96.83,40.21,43.56,88.25,91.22,5.26,68.37,98.0,C,1.0,81,100.0,100.0,49.0
S10641,Omar,Williams,student1644@university.com,Female,20.0,CS,97.34,53.29,81.16,86.68,57.55,1.63,70.45,78.0,F,1.0,34,39.0,86.0,59.0
S6650,Ahmed,Williams,student3035@university.com,Male,22.0,CS,95.89,94.8,91.23,55.68,86.09,4.9,96.49,95.87,C,0.0,57,45.0,47.0,74.0
S3520,Ahmed,Williams,student2520@university.com,Female,24.0,CS,91.14,48.7,51.54,97.45,60.85,9.92,50.36,61.79,C,0.0,24,64.0,48.0,89.0
S6443,Emma,Davis,student4739@university.com,Male,23.0,Engineering,77.54,73.36,74.38,52.51,73.93,4.55,60.67,74.06,D,1.0,59,62.0,70.0,52.0
S8634,Sara,Williams,student2190@university.com,Female,18.0,CS,78.48,87.11,60.86,71.93,77.41,0.89,55.5,58.96,F,0.0,27,88.0,79.0,78.0
S6598,Sara,Jones,student4834@university.com,Male,18.0,CS,96.54,61.01,79.64,92.06,68.6,4.6,81.94,97.93,F,0.0,54,54.0,75.0,66.0
S8832,Omar,Jones,student855@university.com,Female,23.0,Business,85.15,83.35,71.16,55.85,60.02,3.57,94.57,66.34,C,0.0,100,80.0,100.0,83.0
S8829,John,Johnson,student687@university.com,Female,18.0,Mathematics,88.29,85.48,69.78,99.47,79.31,2.36,89.69,66.72,F,1.0,76,51.0,84.0,47.0
